_id,name,country,isoalpha3,frequency,period,date,value
1,"CPI (index, period average)",Argentina,ARG,Annual,1990,01/01/1990 12:00:00 AM,100.0
2,"CPI (index, period average)",Argentina,ARG,Annual,1991,01/01/1991 12:00:00 AM,271.6716994434724
3,"CPI (index, period average)",Argentina,ARG,Annual,1992,01/01/1992 12:00:00 AM,339.3178170631801
4,"CPI (index, period average)",Argentina,ARG,Annual,1993,01/01/1993 12:00:00 AM,375.3245711305443
5,"CPI (index, period average)",Argentina,ARG,Annual,1994,01/01/1994 12:00:00 AM,391.0031456029469
6,"CPI (index, period average)",Argentina,ARG,Annual,1995,01/01/1995 12:00:00 AM,404.2037971158879
7,"CPI (index, period average)",Argentina,ARG,Annual,1996,01/01/1996 12:00:00 AM,404.8330527690771
8,"CPI (index, period average)",Argentina,ARG,Annual,1997,01/01/1997 12:00:00 AM,406.9729506525463
9,"CPI (index, period average)",Argentina,ARG,Annual,1998,01/01/1998 12:00:00 AM,410.7360884918083
10,"CPI (index, period average)",Argentina,ARG,Annual,1999,01/01/1999 12:00:00 AM,405.9441252138824
11,"CPI (index, period average)",Argentina,ARG,Annual,2000,01/01/2000 12:00:00 AM,402.1318738812914
12,"CPI (index, period average)",Argentina,ARG,Annual,2001,01/01/2001 12:00:00 AM,397.847144980526
13,"CPI (index, period average)",Argentina,ARG,Annual,2002,01/01/2002 12:00:00 AM,500.7644175468816
14,"CPI (index, period average)",Argentina,ARG,Annual,2003,01/01/2003 12:00:00 AM,568.0828963752072
15,"CPI (index, period average)",Argentina,ARG,Annual,2004,01/01/2004 12:00:00 AM,593.1693576093019
16,"CPI (index, period average)",Argentina,ARG,Annual,2005,01/01/2005 12:00:00 AM,650.3651090699273
17,"CPI (index, period average)",Argentina,ARG,Annual,2006,01/01/2006 12:00:00 AM,722.0465991319696
18,"CPI (index, period average)",Argentina,ARG,Annual,2007,01/01/2007 12:00:00 AM,847.7960296058551
19,"CPI (index, period average)",Argentina,ARG,Annual,2008,01/01/2008 12:00:00 AM,1049.983949598831
20,"CPI (index, period average)",Argentina,ARG,Annual,2009,01/01/2009 12:00:00 AM,1205.888067499637
21,"CPI (index, period average)",Argentina,ARG,Annual,2010,01/01/2010 12:00:00 AM,1517.621772218975
22,"CPI (index, period average)",Argentina,ARG,Annual,2011,01/01/2011 12:00:00 AM,1879.599363868642
23,"CPI (index, period average)",Argentina,ARG,Annual,2012,01/01/2012 12:00:00 AM,2332.819123889602
24,"CPI (index, period average)",Argentina,ARG,Annual,2013,01/01/2013 12:00:00 AM,2928.797630037513
25,"CPI (index, period average)",Argentina,ARG,Annual,2014,01/01/2014 12:00:00 AM,4111.599821397084
26,"CPI (index, period average)",Argentina,ARG,Annual,2015,01/01/2015 12:00:00 AM,5203.563425067754
27,"CPI (index, period average)",Argentina,ARG,Annual,2016,01/01/2016 12:00:00 AM,7297.884412781017
28,"CPI (index, period average)",Argentina,ARG,Annual,2017,01/01/2017 12:00:00 AM,9135.906318445574
29,"CPI (index, period average)",Argentina,ARG,Annual,2018,01/01/2018 12:00:00 AM,12267.44136543844
30,"CPI (index, period average)",Argentina,ARG,Annual,2019,01/01/2019 12:00:00 AM,18836.44820366723
31,"CPI (index, period average)",Argentina,ARG,Annual,2020,01/01/2020 12:00:00 AM,26750.59976164655
32,"CPI (index, period average)",Argentina,ARG,Annual,2021,01/01/2021 12:00:00 AM,39700.39888485943
33,"CPI (index, period average)",Argentina,ARG,Annual,2022,01/01/2022 12:00:00 AM,68462.91463274261
34,"CPI (index, period average)",Argentina,ARG,Annual,2023,01/01/2023 12:00:00 AM,159729.1686307813
35,"CPI (index, period average)",Chile,CHL,Annual,1990,01/01/1990 12:00:00 AM,100.0
36,"CPI (index, period average)",Chile,CHL,Annual,1991,01/01/1991 12:00:00 AM,121.7844199096036
37,"CPI (index, period average)",Chile,CHL,Annual,1992,01/01/1992 12:00:00 AM,140.5706449491345
38,"CPI (index, period average)",Chile,CHL,Annual,1993,01/01/1993 12:00:00 AM,158.4621412479185
39,"CPI (index, period average)",Chile,CHL,Annual,1994,01/01/1994 12:00:00 AM,176.5951611323342
40,"CPI (index, period average)",Chile,CHL,Annual,1995,01/01/1995 12:00:00 AM,191.133593607881
41,"CPI (index, period average)",Chile,CHL,Annual,1996,01/01/1996 12:00:00 AM,205.1993339210501
42,"CPI (index, period average)",Chile,CHL,Annual,1997,01/01/1997 12:00:00 AM,217.7859871541917
43,"CPI (index, period average)",Chile,CHL,Annual,1998,01/01/1998 12:00:00 AM,228.9153827854974
44,"CPI (index, period average)",Chile,CHL,Annual,1999,01/01/1999 12:00:00 AM,236.5540209618963
45,"CPI (index, period average)",Chile,CHL,Annual,2000,01/01/2000 12:00:00 AM,245.6454388984509
46,"CPI (index, period average)",Chile,CHL,Annual,2001,01/01/2001 12:00:00 AM,254.4127730433931
47,"CPI (index, period average)",Chile,CHL,Annual,2002,01/01/2002 12:00:00 AM,260.7461203699816
48,"CPI (index, period average)",Chile,CHL,Annual,2003,01/01/2003 12:00:00 AM,268.0735485495991
49,"CPI (index, period average)",Chile,CHL,Annual,2004,01/01/2004 12:00:00 AM,270.9010257056099
50,"CPI (index, period average)",Chile,CHL,Annual,2005,01/01/2005 12:00:00 AM,279.1704798287225
51,"CPI (index, period average)",Chile,CHL,Annual,2006,01/01/2006 12:00:00 AM,288.6399955221583
52,"CPI (index, period average)",Chile,CHL,Annual,2007,01/01/2007 12:00:00 AM,301.3626631963393
53,"CPI (index, period average)",Chile,CHL,Annual,2008,01/01/2008 12:00:00 AM,327.6302422232484
54,"CPI (index, period average)",Chile,CHL,Annual,2009,01/01/2009 12:00:00 AM,332.4881407161748
55,"CPI (index, period average)",Chile,CHL,Annual,2010,01/01/2010 12:00:00 AM,337.555818004987
56,"CPI (index, period average)",Chile,CHL,Annual,2011,01/01/2011 12:00:00 AM,348.829992577324
57,"CPI (index, period average)",Chile,CHL,Annual,2012,01/01/2012 12:00:00 AM,359.3095328889025
58,"CPI (index, period average)",Chile,CHL,Annual,2013,01/01/2013 12:00:00 AM,365.7677422445215
59,"CPI (index, period average)",Chile,CHL,Annual,2014,01/01/2014 12:00:00 AM,383.0088977203723
60,"CPI (index, period average)",Chile,CHL,Annual,2015,01/01/2015 12:00:00 AM,399.6721373702168
61,"CPI (index, period average)",Chile,CHL,Annual,2016,01/01/2016 12:00:00 AM,414.7990841159283
62,"CPI (index, period average)",Chile,CHL,Annual,2017,01/01/2017 12:00:00 AM,423.8482827581416
63,"CPI (index, period average)",Chile,CHL,Annual,2018,01/01/2018 12:00:00 AM,434.1737121827852
64,"CPI (index, period average)",Chile,CHL,Annual,2019,01/01/2019 12:00:00 AM,445.2745120073203
65,"CPI (index, period average)",Chile,CHL,Annual,2020,01/01/2020 12:00:00 AM,458.8507179532486
66,"CPI (index, period average)",Chile,CHL,Annual,2021,01/01/2021 12:00:00 AM,479.5978961068701
67,"CPI (index, period average)",Chile,CHL,Annual,2022,01/01/2022 12:00:00 AM,535.4390127947163
68,"CPI (index, period average)",Chile,CHL,Annual,2023,01/01/2023 12:00:00 AM,576.0327836064329
69,"CPI (index, period average)",Mexico,MEX,Annual,1990,01/01/1990 12:00:00 AM,100.0
70,"CPI (index, period average)",Mexico,MEX,Annual,1991,01/01/1991 12:00:00 AM,122.6623652786405
71,"CPI (index, period average)",Mexico,MEX,Annual,1992,01/01/1992 12:00:00 AM,141.6847208436856
72,"CPI (index, period average)",Mexico,MEX,Annual,1993,01/01/1993 12:00:00 AM,155.5010502497555
73,"CPI (index, period average)",Mexico,MEX,Annual,1994,01/01/1994 12:00:00 AM,166.3329630213944
74,"CPI (index, period average)",Mexico,MEX,Annual,1995,01/01/1995 12:00:00 AM,224.548274705405
75,"CPI (index, period average)",Mexico,MEX,Annual,1996,01/01/1996 12:00:00 AM,301.7443434644397
76,"CPI (index, period average)",Mexico,MEX,Annual,1997,01/01/1997 12:00:00 AM,363.9810080734039
77,"CPI (index, period average)",Mexico,MEX,Annual,1998,01/01/1998 12:00:00 AM,421.9573311652948
78,"CPI (index, period average)",Mexico,MEX,Annual,1999,01/01/1999 12:00:00 AM,491.9415673226765
79,"CPI (index, period average)",Mexico,MEX,Annual,2000,01/01/2000 12:00:00 AM,538.6344959923856
80,"CPI (index, period average)",Mexico,MEX,Annual,2001,01/01/2001 12:00:00 AM,572.9333223897528
81,"CPI (index, period average)",Mexico,MEX,Annual,2002,01/01/2002 12:00:00 AM,601.7560654396976
82,"CPI (index, period average)",Mexico,MEX,Annual,2003,01/01/2003 12:00:00 AM,629.1172995974258
83,"CPI (index, period average)",Mexico,MEX,Annual,2004,01/01/2004 12:00:00 AM,658.612880026356
84,"CPI (index, period average)",Mexico,MEX,Annual,2005,01/01/2005 12:00:00 AM,684.8787616941333
85,"CPI (index, period average)",Mexico,MEX,Annual,2006,01/01/2006 12:00:00 AM,709.7361844908576
86,"CPI (index, period average)",Mexico,MEX,Annual,2007,01/01/2007 12:00:00 AM,737.8903516930419
87,"CPI (index, period average)",Mexico,MEX,Annual,2008,01/01/2008 12:00:00 AM,775.7070971253384
88,"CPI (index, period average)",Mexico,MEX,Annual,2009,01/01/2009 12:00:00 AM,816.7990723160428
89,"CPI (index, period average)",Mexico,MEX,Annual,2010,01/01/2010 12:00:00 AM,850.7511867287999
90,"CPI (index, period average)",Mexico,MEX,Annual,2011,01/01/2011 12:00:00 AM,879.7395092543389
91,"CPI (index, period average)",Mexico,MEX,Annual,2012,01/01/2012 12:00:00 AM,915.9100743561224
92,"CPI (index, period average)",Mexico,MEX,Annual,2013,01/01/2013 12:00:00 AM,950.7731822182084
93,"CPI (index, period average)",Mexico,MEX,Annual,2014,01/01/2014 12:00:00 AM,988.981116869976
94,"CPI (index, period average)",Mexico,MEX,Annual,2015,01/01/2015 12:00:00 AM,1015.887745214566
95,"CPI (index, period average)",Mexico,MEX,Annual,2016,01/01/2016 12:00:00 AM,1044.553128469827
96,"CPI (index, period average)",Mexico,MEX,Annual,2017,01/01/2017 12:00:00 AM,1107.659344274463
97,"CPI (index, period average)",Mexico,MEX,Annual,2018,01/01/2018 12:00:00 AM,1161.927463044569
98,"CPI (index, period average)",Mexico,MEX,Annual,2019,01/01/2019 12:00:00 AM,1204.174694924575
99,"CPI (index, period average)",Mexico,MEX,Annual,2020,01/01/2020 12:00:00 AM,1245.078512256069
100,"CPI (index, period average)",Mexico,MEX,Annual,2021,01/01/2021 12:00:00 AM,1315.913624518625
101,"CPI (index, period average)",Mexico,MEX,Annual,2022,01/01/2022 12:00:00 AM,1419.821798754634
102,"CPI (index, period average)",Mexico,MEX,Annual,2023,01/01/2023 12:00:00 AM,1498.308992258157
103,"CPI (index, period average)",Guatemala,GTM,Annual,1990,01/01/1990 12:00:00 AM,100.0
104,"CPI (index, period average)",Guatemala,GTM,Annual,1991,01/01/1991 12:00:00 AM,135.0975787768397
105,"CPI (index, period average)",Guatemala,GTM,Annual,1992,01/01/1992 12:00:00 AM,148.9304524338942
106,"CPI (index, period average)",Guatemala,GTM,Annual,1993,01/01/1993 12:00:00 AM,168.8383728576519
107,"CPI (index, period average)",Guatemala,GTM,Annual,1994,01/01/1994 12:00:00 AM,189.9579235133187
108,"CPI (index, period average)",Guatemala,GTM,Annual,1995,01/01/1995 12:00:00 AM,205.957956481335
109,"CPI (index, period average)",Guatemala,GTM,Annual,1996,01/01/1996 12:00:00 AM,228.7116955304842
110,"CPI (index, period average)",Guatemala,GTM,Annual,1997,01/01/1997 12:00:00 AM,249.8378269673053
111,"CPI (index, period average)",Guatemala,GTM,Annual,1998,01/01/1998 12:00:00 AM,266.3837670083214
112,"CPI (index, period average)",Guatemala,GTM,Annual,1999,01/01/1999 12:00:00 AM,280.2852601886631
113,"CPI (index, period average)",Guatemala,GTM,Annual,2000,01/01/2000 12:00:00 AM,297.0089197370505
114,"CPI (index, period average)",Guatemala,GTM,Annual,2001,01/01/2001 12:00:00 AM,318.6274273230606
115,"CPI (index, period average)",Guatemala,GTM,Annual,2002,01/01/2002 12:00:00 AM,344.5505857198168
116,"CPI (index, period average)",Guatemala,GTM,Annual,2003,01/01/2003 12:00:00 AM,363.8508370960962
117,"CPI (index, period average)",Guatemala,GTM,Annual,2004,01/01/2004 12:00:00 AM,391.4243586482527
118,"CPI (index, period average)",Guatemala,GTM,Annual,2005,01/01/2005 12:00:00 AM,427.0910777083256
119,"CPI (index, period average)",Guatemala,GTM,Annual,2006,01/01/2006 12:00:00 AM,455.1167359674947
120,"CPI (index, period average)",Guatemala,GTM,Annual,2007,01/01/2007 12:00:00 AM,486.1472986294938
121,"CPI (index, period average)",Guatemala,GTM,Annual,2008,01/01/2008 12:00:00 AM,541.4229699197678
122,"CPI (index, period average)",Guatemala,GTM,Annual,2009,01/01/2009 12:00:00 AM,551.4684007217294
123,"CPI (index, period average)",Guatemala,GTM,Annual,2010,01/01/2010 12:00:00 AM,572.7559920278619
124,"CPI (index, period average)",Guatemala,GTM,Annual,2011,01/01/2011 12:00:00 AM,608.2535304846112
125,"CPI (index, period average)",Guatemala,GTM,Annual,2012,01/01/2012 12:00:00 AM,631.3717756458482
126,"CPI (index, period average)",Guatemala,GTM,Annual,2013,01/01/2013 12:00:00 AM,658.7945962263353
127,"CPI (index, period average)",Guatemala,GTM,Annual,2014,01/01/2014 12:00:00 AM,681.3145783632025
128,"CPI (index, period average)",Guatemala,GTM,Annual,2015,01/01/2015 12:00:00 AM,697.5892781968865
129,"CPI (index, period average)",Guatemala,GTM,Annual,2016,01/01/2016 12:00:00 AM,728.6211326317054
130,"CPI (index, period average)",Guatemala,GTM,Annual,2017,01/01/2017 12:00:00 AM,760.8592409693198
131,"CPI (index, period average)",Guatemala,GTM,Annual,2018,01/01/2018 12:00:00 AM,789.4056286931367
132,"CPI (index, period average)",Guatemala,GTM,Annual,2019,01/01/2019 12:00:00 AM,818.6135104926801
133,"CPI (index, period average)",Guatemala,GTM,Annual,2020,01/01/2020 12:00:00 AM,844.9273557109198
134,"CPI (index, period average)",Guatemala,GTM,Annual,2021,01/01/2021 12:00:00 AM,880.9301435677424
135,"CPI (index, period average)",Guatemala,GTM,Annual,2022,01/01/2022 12:00:00 AM,941.5833135994336
136,"CPI (index, period average)",Guatemala,GTM,Annual,2023,01/01/2023 12:00:00 AM,1000.023396833657
137,"CPI (index, period average)",Colombia,COL,Annual,1990,01/01/1990 12:00:00 AM,100.0
138,"CPI (index, period average)",Colombia,COL,Annual,1991,01/01/1991 12:00:00 AM,130.3728070175438
139,"CPI (index, period average)",Colombia,COL,Annual,1992,01/01/1992 12:00:00 AM,165.5945419103314
140,"CPI (index, period average)",Colombia,COL,Annual,1993,01/01/1993 12:00:00 AM,202.7534113060429
141,"CPI (index, period average)",Colombia,COL,Annual,1994,01/01/1994 12:00:00 AM,249.0618908382066
142,"CPI (index, period average)",Colombia,COL,Annual,1995,01/01/1995 12:00:00 AM,301.0843079922027
143,"CPI (index, period average)",Colombia,COL,Annual,1996,01/01/1996 12:00:00 AM,363.7305068226121
144,"CPI (index, period average)",Colombia,COL,Annual,1997,01/01/1997 12:00:00 AM,430.9088693957115
145,"CPI (index, period average)",Colombia,COL,Annual,1998,01/01/1998 12:00:00 AM,511.3913255360624
146,"CPI (index, period average)",Colombia,COL,Annual,1999,01/01/1999 12:00:00 AM,567.0077972709552
147,"CPI (index, period average)",Colombia,COL,Annual,2000,01/01/2000 12:00:00 AM,619.2738791423002
148,"CPI (index, period average)",Colombia,COL,Annual,2001,01/01/2001 12:00:00 AM,668.6403508771929
149,"CPI (index, period average)",Colombia,COL,Annual,2002,01/01/2002 12:00:00 AM,711.0867446393762
150,"CPI (index, period average)",Colombia,COL,Annual,2003,01/01/2003 12:00:00 AM,761.8055555555555
151,"CPI (index, period average)",Colombia,COL,Annual,2004,01/01/2004 12:00:00 AM,806.7860623781677
152,"CPI (index, period average)",Colombia,COL,Annual,2005,01/01/2005 12:00:00 AM,847.4902534113062
153,"CPI (index, period average)",Colombia,COL,Annual,2006,01/01/2006 12:00:00 AM,883.9181286549708
154,"CPI (index, period average)",Colombia,COL,Annual,2007,01/01/2007 12:00:00 AM,932.9191033138402
155,"CPI (index, period average)",Colombia,COL,Annual,2008,01/01/2008 12:00:00 AM,998.2090643274856
156,"CPI (index, period average)",Colombia,COL,Annual,2009,01/01/2009 12:00:00 AM,1040.155945419103
157,"CPI (index, period average)",Colombia,COL,Annual,2010,01/01/2010 12:00:00 AM,1063.754873294347
158,"CPI (index, period average)",Colombia,COL,Annual,2011,01/01/2011 12:00:00 AM,1100.09746588694
159,"CPI (index, period average)",Colombia,COL,Annual,2012,01/01/2012 12:00:00 AM,1134.965886939571
160,"CPI (index, period average)",Colombia,COL,Annual,2013,01/01/2013 12:00:00 AM,1157.87037037037
161,"CPI (index, period average)",Colombia,COL,Annual,2014,01/01/2014 12:00:00 AM,1191.45955165692
162,"CPI (index, period average)",Colombia,COL,Annual,2015,01/01/2015 12:00:00 AM,1250.877192982456
163,"CPI (index, period average)",Colombia,COL,Annual,2016,01/01/2016 12:00:00 AM,1344.858674463938
164,"CPI (index, period average)",Colombia,COL,Annual,2017,01/01/2017 12:00:00 AM,1402.899610136452
165,"CPI (index, period average)",Colombia,COL,Annual,2018,01/01/2018 12:00:00 AM,1448.367446393762
166,"CPI (index, period average)",Colombia,COL,Annual,2019,01/01/2019 12:00:00 AM,1499.354288499025
167,"CPI (index, period average)",Colombia,COL,Annual,2020,01/01/2020 12:00:00 AM,1537.219785575049
168,"CPI (index, period average)",Colombia,COL,Annual,2021,01/01/2021 12:00:00 AM,1590.960038986355
169,"CPI (index, period average)",Colombia,COL,Annual,2022,01/01/2022 12:00:00 AM,1752.86306042885
170,"CPI (index, period average)",Colombia,COL,Annual,2023,01/01/2023 12:00:00 AM,1958.58918128655
171,"CPI (index, period average)",Paraguay,PRY,Annual,1990,01/01/1990 12:00:00 AM,100.0
172,"CPI (index, period average)",Paraguay,PRY,Annual,1991,01/01/1991 12:00:00 AM,124.2707240293809
173,"CPI (index, period average)",Paraguay,PRY,Annual,1992,01/01/1992 12:00:00 AM,143.0628424857176
174,"CPI (index, period average)",Paraguay,PRY,Annual,1993,01/01/1993 12:00:00 AM,169.1815320041973
175,"CPI (index, period average)",Paraguay,PRY,Annual,1994,01/01/1994 12:00:00 AM,204.0468695348024
176,"CPI (index, period average)",Paraguay,PRY,Annual,1995,01/01/1995 12:00:00 AM,231.3726916256059
177,"CPI (index, period average)",Paraguay,PRY,Annual,1996,01/01/1996 12:00:00 AM,254.041556993156
178,"CPI (index, period average)",Paraguay,PRY,Annual,1997,01/01/1997 12:00:00 AM,271.69767999305
179,"CPI (index, period average)",Paraguay,PRY,Annual,1998,01/01/1998 12:00:00 AM,303.0889518691914
180,"CPI (index, period average)",Paraguay,PRY,Annual,1999,01/01/1999 12:00:00 AM,323.5508018617547
181,"CPI (index, period average)",Paraguay,PRY,Annual,2000,01/01/2000 12:00:00 AM,352.6176639280696
182,"CPI (index, period average)",Paraguay,PRY,Annual,2001,01/01/2001 12:00:00 AM,378.2448690535807
183,"CPI (index, period average)",Paraguay,PRY,Annual,2002,01/01/2002 12:00:00 AM,417.9946246903102
184,"CPI (index, period average)",Paraguay,PRY,Annual,2003,01/01/2003 12:00:00 AM,477.4666453801128
185,"CPI (index, period average)",Paraguay,PRY,Annual,2004,01/01/2004 12:00:00 AM,498.1515447988716
186,"CPI (index, period average)",Paraguay,PRY,Annual,2005,01/01/2005 12:00:00 AM,531.9963603631631
187,"CPI (index, period average)",Paraguay,PRY,Annual,2006,01/01/2006 12:00:00 AM,583.0394606314737
188,"CPI (index, period average)",Paraguay,PRY,Annual,2007,01/01/2007 12:00:00 AM,630.4433334197531
189,"CPI (index, period average)",Paraguay,PRY,Annual,2008,01/01/2008 12:00:00 AM,694.4634962618899
190,"CPI (index, period average)",Paraguay,PRY,Annual,2009,01/01/2009 12:00:00 AM,712.4636201741948
191,"CPI (index, period average)",Paraguay,PRY,Annual,2010,01/01/2010 12:00:00 AM,745.6014629729946
192,"CPI (index, period average)",Paraguay,PRY,Annual,2011,01/01/2011 12:00:00 AM,807.1431710279086
193,"CPI (index, period average)",Paraguay,PRY,Annual,2012,01/01/2012 12:00:00 AM,836.8131000454385
194,"CPI (index, period average)",Paraguay,PRY,Annual,2013,01/01/2013 12:00:00 AM,859.2719702479473
195,"CPI (index, period average)",Paraguay,PRY,Annual,2014,01/01/2014 12:00:00 AM,902.4832768875784
196,"CPI (index, period average)",Paraguay,PRY,Annual,2015,01/01/2015 12:00:00 AM,930.7220033922032
197,"CPI (index, period average)",Paraguay,PRY,Annual,2016,01/01/2016 12:00:00 AM,968.7589624851778
198,"CPI (index, period average)",Paraguay,PRY,Annual,2017,01/01/2017 12:00:00 AM,1003.658285299861
199,"CPI (index, period average)",Paraguay,PRY,Annual,2018,01/01/2018 12:00:00 AM,1043.559826035898
200,"CPI (index, period average)",Paraguay,PRY,Annual,2019,01/01/2019 12:00:00 AM,1072.331785569081
201,"CPI (index, period average)",Paraguay,PRY,Annual,2020,01/01/2020 12:00:00 AM,1091.285420632483
202,"CPI (index, period average)",Paraguay,PRY,Annual,2021,01/01/2021 12:00:00 AM,1143.53598215862
203,"CPI (index, period average)",Paraguay,PRY,Annual,2022,01/01/2022 12:00:00 AM,1255.208750910559
204,"CPI (index, period average)",Paraguay,PRY,Annual,2023,01/01/2023 12:00:00 AM,1313.350307118565
205,"CPI (index, period average)",El Salvador,SLV,Annual,1993,01/01/1993 12:00:00 AM,100.0
206,"CPI (index, period average)",El Salvador,SLV,Annual,1994,01/01/1994 12:00:00 AM,107.1725415204855
207,"CPI (index, period average)",El Salvador,SLV,Annual,1995,01/01/1995 12:00:00 AM,117.5951997349916
208,"CPI (index, period average)",El Salvador,SLV,Annual,1996,01/01/1996 12:00:00 AM,129.106500233388
209,"CPI (index, period average)",El Salvador,SLV,Annual,1997,01/01/1997 12:00:00 AM,134.8079442277867
210,"CPI (index, period average)",El Salvador,SLV,Annual,1998,01/01/1998 12:00:00 AM,138.3396323009049
211,"CPI (index, period average)",El Salvador,SLV,Annual,1999,01/01/1999 12:00:00 AM,139.0518422597985
212,"CPI (index, period average)",El Salvador,SLV,Annual,2000,01/01/2000 12:00:00 AM,142.2101094665201
213,"CPI (index, period average)",El Salvador,SLV,Annual,2001,01/01/2001 12:00:00 AM,147.5441555117221
214,"CPI (index, period average)",El Salvador,SLV,Annual,2002,01/01/2002 12:00:00 AM,150.2966286720973
215,"CPI (index, period average)",El Salvador,SLV,Annual,2003,01/01/2003 12:00:00 AM,153.4835047355187
216,"CPI (index, period average)",El Salvador,SLV,Annual,2004,01/01/2004 12:00:00 AM,160.3165042988572
217,"CPI (index, period average)",El Salvador,SLV,Annual,2005,01/01/2005 12:00:00 AM,167.8368692876395
218,"CPI (index, period average)",El Salvador,SLV,Annual,2006,01/01/2006 12:00:00 AM,174.6126511375785
219,"CPI (index, period average)",El Salvador,SLV,Annual,2007,01/01/2007 12:00:00 AM,182.6073208558565
220,"CPI (index, period average)",El Salvador,SLV,Annual,2008,01/01/2008 12:00:00 AM,195.8599972896873
221,"CPI (index, period average)",El Salvador,SLV,Annual,2009,01/01/2009 12:00:00 AM,196.9064791531778
222,"CPI (index, period average)",El Salvador,SLV,Annual,2010,01/01/2010 12:00:00 AM,198.7008471233042
223,"CPI (index, period average)",El Salvador,SLV,Annual,2011,01/01/2011 12:00:00 AM,208.8920620962763
224,"CPI (index, period average)",El Salvador,SLV,Annual,2012,01/01/2012 12:00:00 AM,212.505340821827
225,"CPI (index, period average)",El Salvador,SLV,Annual,2013,01/01/2013 12:00:00 AM,214.1154283046993
226,"CPI (index, period average)",El Salvador,SLV,Annual,2014,01/01/2014 12:00:00 AM,216.5592233448271
227,"CPI (index, period average)",El Salvador,SLV,Annual,2015,01/01/2015 12:00:00 AM,214.9753427792751
228,"CPI (index, period average)",El Salvador,SLV,Annual,2016,01/01/2016 12:00:00 AM,216.2742231189677
229,"CPI (index, period average)",El Salvador,SLV,Annual,2017,01/01/2017 12:00:00 AM,218.467414512219
230,"CPI (index, period average)",El Salvador,SLV,Annual,2018,01/01/2018 12:00:00 AM,220.8440543267132
231,"CPI (index, period average)",El Salvador,SLV,Annual,2019,01/01/2019 12:00:00 AM,221.0078475599657
232,"CPI (index, period average)",El Salvador,SLV,Annual,2020,01/01/2020 12:00:00 AM,220.1905193260356
233,"CPI (index, period average)",El Salvador,SLV,Annual,2021,01/01/2021 12:00:00 AM,227.8265598602683
234,"CPI (index, period average)",El Salvador,SLV,Annual,2022,01/01/2022 12:00:00 AM,244.2206245765136
235,"CPI (index, period average)",El Salvador,SLV,Annual,2023,01/01/2023 12:00:00 AM,254.103908270971
236,"CPI (index, period average)",Bahamas,BHS,Annual,1990,01/01/1990 12:00:00 AM,100.0
237,"CPI (index, period average)",Bahamas,BHS,Annual,1991,01/01/1991 12:00:00 AM,117.4311926605504
238,"CPI (index, period average)",Bahamas,BHS,Annual,1992,01/01/1992 12:00:00 AM,121.6313073394495
239,"CPI (index, period average)",Bahamas,BHS,Annual,1993,01/01/1993 12:00:00 AM,128.4977064220183
240,"CPI (index, period average)",Bahamas,BHS,Annual,1994,01/01/1994 12:00:00 AM,130.9919724770642
241,"CPI (index, period average)",Bahamas,BHS,Annual,1995,01/01/1995 12:00:00 AM,131.6370412844036
242,"CPI (index, period average)",Bahamas,BHS,Annual,1996,01/01/1996 12:00:00 AM,132.4684633027522
243,"CPI (index, period average)",Bahamas,BHS,Annual,1997,01/01/1997 12:00:00 AM,133.4862385321101
244,"CPI (index, period average)",Bahamas,BHS,Annual,1998,01/01/1998 12:00:00 AM,134.0022935779817
245,"CPI (index, period average)",Bahamas,BHS,Annual,1999,01/01/1999 12:00:00 AM,135.0917431192661
246,"CPI (index, period average)",Bahamas,BHS,Annual,2000,01/01/2000 12:00:00 AM,137.7006880733945
247,"CPI (index, period average)",Bahamas,BHS,Annual,2001,01/01/2001 12:00:00 AM,139.2345183486239
248,"CPI (index, period average)",Bahamas,BHS,Annual,2002,01/01/2002 12:00:00 AM,141.3990825688074
249,"CPI (index, period average)",Bahamas,BHS,Annual,2003,01/01/2003 12:00:00 AM,143.2626146788991
250,"CPI (index, period average)",Bahamas,BHS,Annual,2004,01/01/2004 12:00:00 AM,145.5848623853212
251,"CPI (index, period average)",Bahamas,BHS,Annual,2005,01/01/2005 12:00:00 AM,149.4982798165138
252,"CPI (index, period average)",Bahamas,BHS,Annual,2006,01/01/2006 12:00:00 AM,154.1857798165139
253,"CPI (index, period average)",Bahamas,BHS,Annual,2007,01/01/2007 12:00:00 AM,157.9988532110093
254,"CPI (index, period average)",Bahamas,BHS,Annual,2008,01/01/2008 12:00:00 AM,166.7431192660552
255,"CPI (index, period average)",Bahamas,BHS,Annual,2009,01/01/2009 12:00:00 AM,168.9220183486241
256,"CPI (index, period average)",Bahamas,BHS,Annual,2010,01/01/2010 12:00:00 AM,173.3658256880736
257,"CPI (index, period average)",Bahamas,BHS,Annual,2011,01/01/2011 12:00:00 AM,179.0137614678901
258,"CPI (index, period average)",Bahamas,BHS,Annual,2012,01/01/2012 12:00:00 AM,181.6370412844039
259,"CPI (index, period average)",Bahamas,BHS,Annual,2013,01/01/2013 12:00:00 AM,179.2861238532113
260,"CPI (index, period average)",Bahamas,BHS,Annual,2014,01/01/2014 12:00:00 AM,179.7592690736373
261,"CPI (index, period average)",Bahamas,BHS,Annual,2015,01/01/2015 12:00:00 AM,183.135936075703
262,"CPI (index, period average)",Bahamas,BHS,Annual,2016,01/01/2016 12:00:00 AM,182.5015954426167
263,"CPI (index, period average)",Bahamas,BHS,Annual,2017,01/01/2017 12:00:00 AM,185.2693552803754
