country,year,formal_1,formal_2,avg_educ_years,employed_agriculture,min_wage,gov_exp_educ,rural_pop,gdp_per_capita,cpi,credit,fdi
HND,2019,0.167563327922643,0.154271078149071,7.40747210694117,0.287973720694885,665.238984464175,0.05932,0.449968643423031,2501.852662511664,346.9868995633187,NA,1.683151681770833
HND,2020,0.16508717582342208,0.15161329234918353,7.69605586540343,0.2636162235956867,689.9534684386607,0.05976,0.4484925702221583,2337.7579216087,359.0218340611353,NA,-0.445458299791034
HND,2021,0.16261102372420116,0.148955506549296,7.98463962386569,0.23925872649648836,714.6679524131463,0.05811,0.44701649702128565,2752.4560514507252,375.1091703056769,NA,1.016737509354451
HND,2022,0.16013487162498025,0.1462977207494085,8.27322338232795,0.21490122939729,739.382436387632,0.04442,0.445540423820413,3021.551126265135,409.2052401746724,NA,0.067507111457729
MEX,2003,0.36145527529917815,0.353316615191774,8.799933222889448,0.13914116821616712,189.30502470686721,0.050725798606873,0.38114932199678264,7473.933991308961,629.1172995974258,51.51846268330454,-2.220168750197026
MEX,2004,0.359315419086479,0.350888960915545,8.89222549697075,0.139047862028208,192.82590586368,0.047267098426819,0.374051562876106,7883.523423883071,658.612880026356,49.63770165564257,-2.511859305488163
MEX,2005,0.355695554263632,0.34570492626246,9.04539954174609,0.142836689601205,193.093800428814,0.048456897735596,0.370480512136881,8702.114747075968,684.8787616941333,50.0178265957542,-2.10630159004802
MEX,2006,0.349915316366434,0.33683904251439,9.01384731016371,0.137350600354144,193.70770760602,0.046999201774597,0.366905841447036,9545.287017669058,709.7361844908576,52.88471118778051,-1.514413027298811
MEX,2007,0.34384844265791703,0.3338685700737875,9.042546529560074,0.1389276685633165,192.546445297851,0.046905097961426,0.37092431494602796,10178.44254758499,737.8903516930419,56.48008172725608,-2.058102478952279
MEX,2008,0.3377815689494,0.330898097633185,9.07124574895644,0.140504736772489,191.385182989682,0.048200697898865,0.37494278844502,10589.95219028568,775.7070971253384,61.49937552150941,-2.502265654055205
MEX,2009,0.33446513920933396,0.330795007930605,9.243296506107779,0.137813699279521,191.485795444466,0.05187940120697,0.375044641886429,8495.653079704585,816.7990723160428,62.1423841422308,-0.846804420206795
MEX,2010,0.331148709469268,0.330691918228025,9.41534726325912,0.135122661786553,191.58640789925,0.051592202186584,0.375146495327838,9823.16381476,850.7511867287999,63.87530492172023,-1.142532898009579
MEX,2011,0.3137749835260685,0.30960250083984453,9.423127355547944,0.1463920783639065,192.56454067541802,0.051056499481201,0.375246256375933,10766.60994023107,879.7395092543389,68.45467997770444,-1.002588975106133
MEX,2012,0.296401257582869,0.288513083451664,9.43090744783677,0.15766149494126,193.542673451586,0.05103099822998,0.375346017424028,10842.73281668418,915.9100743561224,74.964360881584,0.043280567584017
MEX,2013,0.305110205944099,0.2981294798121505,9.580689232334336,0.1521800641369905,193.56119815903452,0.046960501670837,0.303498149584415,11317.49135618734,950.7731822182084,80.27543904578773,-2.478145881674253
MEX,2014,0.313819154305329,0.307745876172637,9.7304710168319,0.146698633332721,193.579722866483,0.052574701309204,0.231650281744802,11490.02169031402,988.981116869976,84.69642639795092,-1.674162458688571
MEX,2015,0.30697736999334346,0.2982688924221095,9.80939119215191,0.146728403954136,200.007309156392,0.052294201850891,0.2315007801512335,10098.17339304363,1015.887745214566,93.6444896126876,-2.082887557926274
MEX,2016,0.300135585681358,0.288791908671582,9.88831136747192,0.146758174575551,206.434895446301,0.04906819820404,0.231351278557665,9152.737059995028,1044.553128469827,104.2480164122531,-2.789868188232895
MEX,2017,0.30728767304988147,0.29488983616779196,9.99336387428271,0.148072270203909,215.472298219079,0.045182199478149,0.2381410301389595,9693.330261651085,1107.659344274463,108.9979301703639,-2.525315778755415
MEX,2018,0.314439760418405,0.300987763664002,10.0984163810935,0.149386365832267,224.509700991857,0.042542200088501,0.244930781720254,10130.32087319037,1161.927463044569,114.7907876516261,-2.03867478339459
MEX,2019,0.309204789900556,0.2994050545710545,10.237649167709499,0.1511123445387885,258.34275702537,0.044399700164795,0.23777127042425,10434.5674375932,1204.174694924575,118.67876909613,-1.828204580763802
MEX,2020,0.303969819382707,0.297822345478107,10.3768819543255,0.15283832324531,292.175813058883,0.046257200241089,0.230611759128246,8895.61507777347,1245.078512256069,119.9215433026115,-2.363439608197187
MEX,2021,0.312383913320301,0.302506764710765,10.46518419237985,0.145103336945127,274.18878987259654,0.045994341513689946,0.23845182891608652,10363.1925518956,1315.913624518625,110.1861234609042,-2.585850556324578
MEX,2022,0.320798007257895,0.307191183943423,10.5534864304342,0.137368350644944,256.20176668631,0.04573148278629089,0.246291898703927,11476.67880558153,1419.821798754634,110.4865566810493,-1.488408138249535
PAN,2003,0.487977816816839,0.525494602644051,9.83229931495948,0.21264950965763,642.888482601761,0.041687002182007,0.372534061478642,4385.451040519373,112.9447493800674,NA,5.859044876868169
PAN,2004,0.422685716516376,0.446952016372371,10.005433597995,0.194435111107075,642.529215248228,0.035786600112915,0.369450620204227,4716.514126065579,113.4797024323647,NA,6.662037409554557
PAN,2005,0.41933742276616,0.438020362649084,9.95971527687941,0.198846504411907,623.344662172364,0.035595675110817,0.3638877938689,5046.740035172185,116.7284277395447,NA,5.499927467232859
PAN,2006,0.441679925813127,0.452635992050328,10.0408265391809,0.20209044121899,658.271730691013,0.035404750108719,0.36154611002177,5487.350143704331,119.5954417542002,NA,13.78070573567785
PAN,2007,0.469497312581639,0.47104594256507,10.1166793811005,0.19632965373173,634.765463784558,0.035213825106620994,0.359232050877571,6205.821225813859,124.5799782675323,NA,8.9152963730296
PAN,2008,0.484422705704112,0.479373979076826,10.3185659982144,0.187050767858761,666.409180978868,0.035022900104523,0.356925108963698,7197.110614440748,135.4921846702516,NA,8.533588637379845
PAN,2009,0.492076396189836,0.488074916665869,10.3393074407883,0.188913929749225,651.100990951335,0.03387863318125433,0.354638689829033,7618.438290437308,138.7562341534089,NA,4.64401279878569
PAN,2010,0.50540082505484,0.500567513522193,10.3789245187065,0.182170468160913,739.925330839106,0.03273436625798567,0.354830884685888,8124.558693703005,143.6014599760386,NA,8.174172475005255
PAN,2011,0.523183893171368,0.525280641115835,10.531721847289,0.167824360510868,701.475417015174,0.031590099334717,0.354269380367724,9403.440911286822,152.0381154049762,NA,8.582657070696762
PAN,2012,0.538407353701759,0.531399831515391,10.7107500387181,0.176702774985359,764.821298074755,0.030450066223144667,0.342089351367421,10767.30303270799,160.7004541528517,NA,8.619645485203131
PAN,2013,0.542187084349985,0.53505577233107,10.8982062375027,0.155611743434088,739.946721231534,0.029310033111572334,0.337534047063123,11932.30977120315,167.1756150566995,NA,7.097150679199708
PAN,2014,0.535851298529577,0.521169570313509,10.8517084898609,0.166172612154681,828.237839331355,0.02817,0.333566926916785,12837.26415882769,171.5652949207322,NA,8.272193465163472
PAN,2015,0.520226452143249,0.512968511018566,10.9207190930295,0.163047849274499,826.069588196357,0.03029,0.329443496590937,13669.53922557914,171.7979437742053,NA,7.343268063947679
PAN,2016,0.521992267817077,0.517536631636613,11.0434058441023,0.151281698666393,881.752848033021,0.03078,0.323856990631497,14382.23138853787,173.0656710595971,NA,7.869765704372004
PAN,2017,0.513779326692883,0.505429713763162,11.0693350691349,0.150180990458772,874.405640501088,0.02977,0.320637634310634,15185.97863471939,174.5841575882534,NA,6.936191277501015
PAN,2018,0.496186970431151,0.483205924971153,11.0288230018606,0.1580489392022,918.180828917062,0.02912,0.31567757353983,15588.3393521349,175.9145746844613,NA,7.907202798065251
PAN,2019,0.487447235946874,0.480772804336206,11.1856093321987,0.141741518841451,925.179167042858,0.03093,0.311298531447149,15826.08271560069,175.2904627901145,NA,5.502773654603359
PAN,2020,0.4670270577103373,0.465357657249884,11.2743175363684,0.14661848117925566,913.6849216991094,0.03622,0.30653939840312433,12569.17920171603,172.5711181076036,NA,1.162160953366411
